gc_orgID,pib_count,date_captured,date_removed,status_statut,gc_orgID_conflict,harmonized_name,nom_harmonise,abbreviation,abreviation,institution_name_en,institution_name_fr,infosource_url_en,infosource_status_en,infosource_url_fr,infosource_status_fr,website,site_web,open_gov_ouvert,infobaseID,rg,pop,phoenix,match_method_en,match_score_en,match_method_fr,match_score_fr,row_key,url_key_en,url_key_fr
2316,0,2026-03-11,,a,False,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada,SSHRC,CRSH,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en science humaines,http://www.sshrc-crsh.gc.ca/transparency-transparence/atip-aiprp/infosource-eng.aspx,404.0,http://www.sshrc-crsh.gc.ca/transparency-transparence/atip-aiprp/infosource-fra.aspx,404.0,www.sshrc-crsh.gc.ca,www.sshrc-crsh.gc.ca,sshrc-crsh,306.0,63.0,SSH,SSH00,exact,,fuzzy,0.9048,gc:2316,https://sshrc-crsh.gc.ca/transparency-transparence/atip-aiprp/infosource-eng.aspx,https://sshrc-crsh.gc.ca/transparency-transparence/atip-aiprp/infosource-fra.aspx
2318,0,2026-03-11,,a,False,Polar Knowledge Canada,Savoir polaire Canada,POLAR,POLAIRE,Polar Knowledge Canada,Savoir polaire Canada,https://www.canada.ca/en/polar-knowledge/proactivedisclosure.html,200.0,https://www.canada.ca/fr/savoir-polaire/divulgationproactive.html,200.0,www.canada.ca/en/polar-knowledge.html,www.canada.ca/fr/savoir-polaire.html,polar-polaire,552.0,171.0,CHR,CHR00,exact,,exact,,gc:2318,https://canada.ca/polar-knowledge/proactivedisclosure.html,https://canada.ca/savoir-polaire/divulgationproactive.html
2319,0,2026-08-15,,a,False,Accessibility Standards Canada,Normes d'accessibilité Canada,ASC,NAC,Accessibility Standards Canada,Normes d’accessibilité Canada,https://accessible.canada.ca/transparency/ATIP/info-source-sources-federal-government-and-employee-information,200.0,https://accessibilite.canada.ca/transparence/AIPRP/info-source-sources-de-renseignements-du-gouvernement-federal-et-sur-les-fonctionnaires-federaux,200.0,https://accessible.canada.ca/,https://accessibilite.canada.ca/,casdo-ocena,558.0,199.0,CAQ,CAQ00,exact,,exact,,gc:2319,https://accessible.canada.ca/transparency/ATIP/info-source-sources-federal-government-and-employee-information,https://accessibilite.canada.ca/transparence/AIPRP/info-source-sources-de-renseignements-du-gouvernement-federal-et-sur-les-fonctionnaires-federaux
2396,20,2026-03-11,,a,False,Canadian Radio-television and Telecommunications Commission,Conseil de la radiodiffusion et des télécommunications canadiennes,CRTC,CRTC,Canadian Radio-television and Telecommunications Commission,Conseil de la radiodiffusion et des télécommunications canadiennes,http://www.crtc.gc.ca/eng/about/sources.htm,200.0,http://www.crtc.gc.ca/fra/about/sources.htm,200.0,www.crtc.gc.ca,www.crtc.gc.ca,crtc,93.0,16.0,RTC,RTC00,exact,,exact,,gc:2396,https://crtc.gc.ca/about/sources.htm,https://crtc.gc.ca/about/sources.htm
3437,0,2026-03-11,,a,False,Asia-Pacific Foundation of Canada,Fondation Asie-Pacifique du Canada,,,Asia Pacific Foundation of Canada,Fondation Asie Pacifique du Canada,https://www.asiapacific.ca/about-us/transparency/info-source,200.0,https://www.asiapacific.ca/fr/about-us/transparency/info-source,200.0,www.asiapacific.ca,www.asiapacific.ca,apfc-fapc,9.0,,,,exact,,exact,,gc:3437,https://asiapacific.ca/about-us/transparency/info-source,https://asiapacific.ca/about-us/transparency/info-source
3439,0,2026-03-11,,a,False,Belledune Port Authority,Administration portuaire de Belledune,,,Belledune Port Authority,Administration portuaire de Belledune,http://www.portofbelledune.ca/infoSource.php,400.0,http://www.portofbelledune.ca/infoSource.php?lang=1,400.0,www.portofbelledune.ca,www.portofbelledune.ca,pb,16.0,,,,exact,,exact,,gc:3439,https://portofbelledune.ca/infoSource.php,https://portofbelledune.ca/infoSource.php
3443,0,2026-03-11,,a,False,Canada Foundation for Innovation,Fondation canadienne pour l’innovation,,,Canada Foundation for Innovation,Fondation canadienne pour l’innovation,https://www.innovation.ca/access-information-privacy/information-holdings,200.0,https://www.innovation.ca/fr/acces-linformation-protection-renseignements-personnels/fonds-renseignements,200.0,www.innovation.ca,www.innovation.ca,innovation,35.0,,,,exact,,exact,,gc:3443,https://innovation.ca/access-information-privacy/information-holdings,https://innovation.ca/acces-linformation-protection-renseignements-personnels/fonds-renseignements
3444,0,2026-03-11,,a,False,Canada Foundation for Sustainable Development Technology,Fondation du Canada pour l’appui technologique au développement durable,,,Sustainable Development Technology Canada,Technologies du développement durable du Canada,https://www.sdtc.ca/en/about/accountability/info-source/,,https://www.sdtc.ca/fr/a-propos/responsabilite/info-source/,,www.sdtc.ca,www.sdtc.ca,,36.0,,,,exact,,historical_exact,,gc:3444,https://sdtc.ca/about/accountability/info-source,https://sdtc.ca/a-propos/responsabilite/info-source
3448,0,2026-03-11,,a,False,Canada-Newfoundland and Labrador Offshore Energy Regulator,Régie Canada-Terre-Neuve et Labrador de l'énergie extracôtière,,,Canada-Newfoundland and Labrador Offshore Petroleum Board,Office Canada–Terre-Neuve-et-Labrador des hydrocarbures extracôtiers,https://www.cnlopb.ca/information/infosource/,200.0,https://www.cnlopb.ca/wp-content/uploads/infosourcefr.pdf,404.0,https://www.cnloer.ca/,https://www.rctnlee.ca/,cnlopb,48.0,,CFO,,exact,,historical_exact,,gc:3448,https://cnlopb.ca/information/infosource,https://cnlopb.ca/wp-content/uploads/infosourcefr.pdf
3449,0,2026-03-11,,a,False,Canada-Nova Scotia Offshore Energy Regulator,Régie Canada-Nouvelle-Écosse de l'énergie extracôtière,,,Canada-Nova Scotia Offshore Petroleum Board,Office Canada – Nouvelle-Écosse des hydrocarbures extracôtiers,https://www.cnsopb.ns.ca/sites/default/files/resource/infosource_self_publishing_eng.pdf,404.0,https://www.ocnehe.ca/sites/default/files/resource/infosource_self_publishing_french.pdf,,https://cnsoer.ca/,https://rcneee.ca/,,49.0,,CNO,,exact,,historical_exact,,gc:3449,https://cnsopb.ns.ca/sites/default/files/resource/infosource_self_publishing_eng.pdf,https://ocnehe.ca/sites/default/files/resource/infosource_self_publishing_french.pdf
3468,0,2026-03-11,,a,False,Halifax Port Authority,Administration portuaire d'Halifax,,,Halifax Port Authority,Administration portuaire de Halifax,https://www.portofhalifax.ca/about-us/,403.0,https://www.portofhalifax.ca/a-propos-de-nous/administration-portuaire/info-source/?lang=fr,403.0,www.portofhalifax.ca,www.portofhalifax.ca,halpa-aphal,168.0,,,,exact,,fuzzy,0.9846,gc:3468,https://portofhalifax.ca/about-us,https://portofhalifax.ca/a-propos-de-nous/administration-portuaire/info-source
3469,0,2026-03-11,,a,False,Hamiton-Oshawa Port Authority (HOPA),Administration portuaire de Hamilton-Oshawa (APHO),,,,Administration portuaire de Hamilton,,,https://www.hopaports.ca/wp-content/uploads/2020/06/2018-Hamilton-Port-Authority-InfoSource-FR.pdf,200.0,https://www.hopaports.ca/,https://www.aphoports.ca/,hampa-apham,169.0,,,,,,fuzzy,0.9041,gc:3469,,https://hopaports.ca/wp-content/uploads/2020/06/2018-Hamilton-Port-Authority-InfoSource-FR.pdf
3477,0,2026-03-11,,a,False,Montréal Port Authority,Administration portuaire de Montréal,,,Montreal Port Authority,Administration portuaire de Montréal,https://www.port-montreal.com/images/pdf/2015-03-10_Info-Source-en.pdf,200.0,https://www.port-montreal.com/fr/centre-de-documentation/acces-a-l-information,403.0,www.port-montreal.com,www.port-montreal.com,mpa-apm,212.0,,,,exact,,exact,,gc:3477,https://port-montreal.com/images/pdf/2015-03-10_Info-Source-en.pdf,https://port-montreal.com/centre-de-documentation/acces-a-l-information
3478,0,2026-03-11,,a,False,Nanaimo Port Authority,Administration portuaire de Nanaimo,,,Nanaimo Port Authority,Administration portuaire de Nanaimo,https://portauthority.npa.ca/en/info-source/,403.0,https://portauthority.npa.ca/fr/info-source/,403.0,www.npa.ca,www.npa.ca,nnpa-apn,214.0,,,,exact,,exact,,gc:3478,https://portauthority.npa.ca/info-source,https://portauthority.npa.ca/info-source
3481,0,2026-03-11,,a,False,Oshawa Port Authority,Administration portuaire d’Oshawa,,,Oshawa Port Authority,,https://www.hopaports.ca/wp-content/uploads/2018/12/2018-Hamilton-Port-Authority-InfoSource.pdf,200.0,,,www.portofoshawa.ca,www.portofoshawa.ca,opa-apd,258.0,,,,exact,,,,gc:3481,https://hopaports.ca/wp-content/uploads/2018/12/2018-Hamilton-Port-Authority-InfoSource.pdf,
3484,0,2026-03-11,,a,False,"Pierre Elliott Trudeau Foundation, The","Fondation Pierre Elliott Trudeau, La",,,"Pierre Elliott Trudeau Foundation, The",Fondation Pierre Elliott Trudeau,http://www.trudeaufoundation.ca/en/about/publications/info-source,404.0,https://www.fondationtrudeau.ca/activites/nouvelles/covid-19-ressources-pour-la-communaute-de-la-fondation-pierre-elliott-trudeau,404.0,www.trudeaufoundation.ca,www.fondationtrudeau.ca,petf-fpet,269.0,,,,exact,,exact,,gc:3484,https://trudeaufoundation.ca/about/publications/info-source,https://fondationtrudeau.ca/activites/nouvelles/covid-19-ressources-pour-la-communaute-de-la-fondation-pierre-elliott-trudeau
3486,0,2026-03-11,,a,False,Port Alberni Port Authority,Administration portuaire de Port Alberni,,,Port Alberni Port Authority,Administration portuaire de Port Alberni,http://www.portalberniportauthority.ca/en/info-source,,http://www.portalberniportauthority.ca/fr/sources-de-renseignements,,www.portalberniportauthority.ca,www.portalberniportauthority.ca,papa-appa,271.0,,,,exact,,exact,,gc:3486,https://portalberniportauthority.ca/info-source,https://portalberniportauthority.ca/sources-de-renseignements
3490,0,2026-03-11,,a,False,Québec Port Authority,Administration portuaire de Québec,,,Quebec Port Authority,Administration portuaire de Québec,http://www.portquebec.ca/en/infosource-9a8f2afa-f22c-4c73-8684-3b4613d65aa9,200.0,http://www.portquebec.ca/infosource,404.0,www.portquebec.ca,www.portquebec.ca,qpa-apq,286.0,,,,exact,,exact,,gc:3490,https://portquebec.ca/infosource-9a8f2afa-f22c-4c73-8684-3b4613d65aa9,https://portquebec.ca/infosource
3493,6,2026-03-11,,a,False,Saguenay Port Authority,Administration portuaire du Saguenay,,,Saguenay Port Authority,Administration portuaire du Saguenay,http://www.portsaguenay.ca/en/page/info-source,200.0,http://www.portsaguenay.ca/fr/page/info-source,200.0,www.portsaguenay.ca,www.portsaguenay.ca,spa-aps,298.0,,,,exact,,exact,,gc:3493,https://portsaguenay.ca/page/info-source,https://portsaguenay.ca/page/info-source
3497,22,2026-03-11,,a,False,Sept-Îles Port Authority,Administration portuaire de Sept-Îles,,,Sept-Îles Port Authority,Administration portuaire de Sept-Îles,http://www.portsi.com/access-information/info-source/?lang=en,200.0,http://www.portsi.com/acces-a-linformation/info-source/,200.0,www.portsi.com,www.portsi.com,psi,304.0,,,,exact,,exact,,gc:3497,https://portsi.com/access-information/info-source,https://portsi.com/acces-a-linformation/info-source
3500,0,2026-03-11,,a,False,St. John’s Port Authority,Administration portuaire de St. John’s,,,St. John's Port Authority,Administration portuaire de St. John’s,https://sjpa-apsj.com/uploads/images/pages/2022-SJPA-Info-Source.pdf,200.0,https://sjpa.com/fr/administration-portuaire/rapports-dinformation/,200.0,,,,310.0,,,,exact,,exact,,gc:3500,https://sjpa-apsj.com/uploads/images/pages/2022-SJPA-Info-Source.pdf,https://sjpa.com/administration-portuaire/rapports-dinformation
3504,0,2026-03-11,,a,False,Thunder Bay Port Authority,Administration portuaire de Thunder Bay,,,Thunder Bay Port Authority,Administration portuaire de Thunder Bay,https://www.portofthunderbay.ca/wp-content/uploads/2020/04/Infosource-Thunder-Bay-Port-Authority-20.pdf,200.0,https://www.portofthunderbay.ca/wp-content/uploads/2020/04/Infosource-Administration-portuaire-de-Thunder-Bay-20.pdf,200.0,www.portofthunderbay.com,www.portofthunderbay.com,tbpa-aptb,319.0,,,,exact,,exact,,gc:3504,https://portofthunderbay.ca/wp-content/uploads/2020/04/Infosource-Thunder-Bay-Port-Authority-20.pdf,https://portofthunderbay.ca/wp-content/uploads/2020/04/Infosource-Administration-portuaire-de-Thunder-Bay-20.pdf
3506,0,2026-03-11,,a,False,Toronto Port Authority,Administration portuaire de Toronto,,,Toronto Port Authority,Administration portuaire de Toronto,https://www.portstoronto.com/Media/PortsToronto/PortsToronto/Toronto-Port-Authority-InfoSource-Chapter-(2016)-March-2017ENG.pdf,404.0,https://www.portstoronto.com/portstoronto/responsabilite.aspx,404.0,www.portstoronto.com,www.portstoronto.com,tpa-apt,321.0,,,,exact,,exact,,gc:3506,https://portstoronto.com/Media/PortsToronto/PortsToronto/Toronto-Port-Authority-InfoSource-Chapter-(2016)-March-2017ENG.pdf,https://portstoronto.com/portstoronto/responsabilite.aspx
3507,0,2026-03-11,,a,False,Trois-Rivières Port Authority,Administration portuaire de Trois-Rivières,,,Trois-Rivières Port Authority,Administration portuaire de Trois-Rivières,https://porttr.com/en/port-authority/governance/info-source/,200.0,http://www.porttr.com/communications-medias/info-source,200.0,www.porttr.com,www.porttr.com,ptr,327.0,,,,exact,,exact,,gc:3507,https://porttr.com/port-authority/governance/info-source,https://porttr.com/communications-medias/info-source
3514,0,2026-03-11,,a,False,Windsor Port Authority,Administration portuaire de Windsor,,,Windsor Port Authority,Administration portuaire de Windsor,https://www.portwindsor.com/wp-content/uploads/2018/02/Port-of-Windsor-Info-Source-2018-1.pdf,404.0,https://www.portwindsor.com/wp-content/uploads/2018/02/Port-of-Windsor-Info-Source-2018-fr-2.pdf,404.0,www.portwindsor.com,www.portwindsor.com,wpa-apw,338.0,,,,exact,,exact,,gc:3514,https://portwindsor.com/wp-content/uploads/2018/02/Port-of-Windsor-Info-Source-2018-1.pdf,https://portwindsor.com/wp-content/uploads/2018/02/Port-of-Windsor-Info-Source-2018-fr-2.pdf
3524,0,2026-03-11,,d,False,First Nations Financial Management Board,Conseil de gestion financière des premières nations,,,First Nations Financial Management Board,Conseil de gestion financière des Premières nations,https://fnfmb.com/en/privacy-and-disclosure/info-source,404.0,https://fnfmb.com/fr/protection-et-communication-des-renseignements/info-source,404.0,,,fnfmb-cgfpn,153.0,,,,exact,,exact,,gc:3524,https://fnfmb.com/privacy-and-disclosure/info-source,https://fnfmb.com/protection-et-communication-des-renseignements/info-source
3525,0,2026-03-11,,d,False,First Nations Tax Commission,Commission de la fiscalité des premières nations,,,First Nations Tax Commission,Commission de la fiscalité des Premières nations,http://fntc.ca/access-and-privacy/,404.0,http://fntc.ca/access-and-privacy/?lang=fr,404.0,,,fntc-cfpn,155.0,,,,exact,,exact,,gc:3525,https://fntc.ca/access-and-privacy,https://fntc.ca/access-and-privacy
3561,0,2026-03-11,,,False,Canadian War Museum,Musée canadien de la guerre,,,Canadian Museum of History and Canadian War Museum,,https://www.historymuseum.ca/about/the-corporation/corporate-reports/access-information-privacy/#info-source,200.0,,,,,,,,,,exact,,,,gc:3561,https://historymuseum.ca/about/the-corporation/corporate-reports/access-information-privacy,
3572,0,2026-03-11,,,False,Historic Sites and Monuments Board of Canada,Commission des lieux et monuments historiques du Canada,,,Historic Sites and Monuments Board of Canada,Commission des lieux et monuments historiques du Canada,https://www.canada.ca/en/treasury-board-secretariat/services/access-information-privacy/access-information/information-about-programs-information-holdings/historic-sites-monuments-board-canada.html,200.0,https://www.canada.ca/fr/secretariat-conseil-tresor/services/acces-information-protection-reseignements-personnels/acces-information/renseignements-programmes-fonds-renseignements/commission-lieux-monuments-historiques-canada.html,200.0,,,hsmbc-clmhc,,,,,exact,,exact,,gc:3572,https://canada.ca/treasury-board-secretariat/services/access-information-privacy/access-information/information-about-programs-information-holdings/historic-sites-monuments-board-canada.html,https://canada.ca/secretariat-conseil-tresor/services/acces-information-protection-reseignements-personnels/acces-information/renseignements-programmes-fonds-renseignements/commission-lieux-monuments-historiques-canada.html
3579,0,2026-03-11,,a,False,National Security and Intelligence Review Agency,Office de surveillance des activités en matière de sécurité nationale et de renseignement,,,National Security Intelligence Review Agency,Comité de surveillance des activités de renseignement de sécurité,http://www.sirc-csars.gc.ca/prddpr/index-eng.html,200.0,http://www.sirc-csars.gc.ca/prddpr/index-fra.html,200.0,,,nsira-ossnr,302.0,,,,exact,,historical_exact,,gc:3579,https://sirc-csars.gc.ca/prddpr/index-eng.html,https://sirc-csars.gc.ca/prddpr/index-fra.html
3613,1,2026-03-11,,,False,Ship-source Oil Pollution Fund,Caisse d'indemnisation des dommages dus à la pollution par les hydrocarbures causée par les navires,,,Ship Source Oil Pollution Fund,Caisse d’indemnisation des dommages dus a la pollution par les hydrocarbures causée par les navires,https://sopf.gc.ca/?page_id=3123,200.0,https://sopf.gc.ca/?page_id=3128&lang=fr,200.0,,,sopf-cidp,,,,,exact,,exact,,gc:3613,https://sopf.gc.ca?page_id=3123,https://sopf.gc.ca?page_id=3128
3615,0,2026-03-11,,a,False,Canadian Dairy Commission,Commission canadienne du lait,,,Canadian Dairy Commission,Commission canadienne du lait,http://www.cdc-ccl.gc.ca/CDC/index-eng.php?id=4141,200.0,http://www.cdc-ccl.gc.ca/CDC/index-fra.php?id=4141,200.0,www.cdc-ccl.gc.ca,www.cdc-ccl.gc.ca,,61.0,134.0,CDC,,exact,,exact,,gc:3615,https://cdc-ccl.gc.ca/CDC/index-eng.php?id=4141,https://cdc-ccl.gc.ca/CDC/index-fra.php?id=4141
3616,0,2026-03-11,,a,False,Farm Credit Canada,Financement agricole Canada,,,Farm Credit Canada,Financement agricole Canada,https://www.fcc-fac.ca/en/about-fcc/governance/transparency/info-source.html,200.0,https://www.fcc-fac.ca/fr/a-propos-de-fac/gouvernance/transparence/info-source.html,200.0,www.fcc-fac.ca,www.fcc-fac.ca,,147.0,,FCC,,exact,,exact,,gc:3616,https://fcc-fac.ca/about-fcc/governance/transparency/info-source.html,https://fcc-fac.ca/a-propos-de-fac/gouvernance/transparence/info-source.html
3618,13,2026-03-11,,a,False,Canada Council for the Arts,Conseil des Arts du Canada,,,Canada Council for the Arts,Conseil des Arts du Canada,http://canadacouncil.ca/about/public-accountability/info-source,200.0,http://conseildesarts.ca/a-propos/responsabilite-publique/info-source,200.0,www.canadacouncil.ca,www.conseildesarts.ca,,29.0,,CCL,,exact,,exact,,gc:3618,https://canadacouncil.ca/about/public-accountability/info-source,https://conseildesarts.ca/a-propos/responsabilite-publique/info-source
3619,0,2026-03-11,,a,False,Canadian Broadcasting Corporation,Société Radio-Canada,,,Canadian Broadcasting Corporation,Société Radio-Canada (CBC/Radio-Canada),https://cbc.radio-canada.ca/en/impact-and-accountability/access-to-information/infosource,200.0,https://cbc.radio-canada.ca/fr/transparence-et-engagement/acces-a-linformation/infosource,200.0,www.cbc.radio-canada.ca,www.cbc.radio-canada.ca,,53.0,,,,exact,,exact,,gc:3619,https://cbc.radio-canada.ca/impact-and-accountability/access-to-information/infosource,https://cbc.radio-canada.ca/transparence-et-engagement/acces-a-linformation/infosource
3620,0,2026-03-11,,a,False,Canadian Museum for Human Rights,Musée canadien pour les droits de la personne,,,Canadian Museum for Human Rights,Musée canadien pour les droits de la personne,https://humanrights.ca/about/transparency/access-information-and-privacy/info-source,200.0,https://droitsdelapersonne.ca/propos/transparence/acces-linformation-et-protection-des-renseignements-personnels/info-source,200.0,www.humanrights.ca,www.droitsdelapersonne.ca,,81.0,,,,exact,,exact,,gc:3620,https://humanrights.ca/about/transparency/access-information-and-privacy/info-source,https://droitsdelapersonne.ca/propos/transparence/acces-linformation-et-protection-des-renseignements-personnels/info-source
3622,0,2026-03-11,,a,False,Canadian Museum of Immigration at Pier 21,Musée canadien de l’immigration du Quai 21,,,Canadian Museum of Immigration at Pier 21,Musée canadien de l’immigration du Quai 21,https://pier21.ca/sites/default/files/corporate-reports/2019_Info_Source_EN.pdf,200.0,https://quai21.ca/sites/default/files/rapports-corporatifs/2019_Info_Source_FR_CMIP21.pdf,200.0,www.pier21.ca,www.quai21.ca,,84.0,,,,exact,,exact,,gc:3622,https://pier21.ca/sites/default/files/corporate-reports/2019_Info_Source_EN.pdf,https://quai21.ca/sites/default/files/rapports-corporatifs/2019_Info_Source_FR_CMIP21.pdf
3623,0,2026-03-11,,a,False,Canadian Museum of Nature,Musée canadien de la nature,,,Canadian Museum of Nature,Musée canadien de la nature,https://nature.ca/en/about-the-museum/governance/corporate-reports/transparency-and-accountability/,200.0,https://nature.ca/fr/au-sujet-du-musee/gouvernance/rapports-dentreprise/transparence-et-responsabilisation/,200.0,www.nature.ca,www.nature.ca,,85.0,,,,exact,,exact,,gc:3623,https://nature.ca/about-the-museum/governance/corporate-reports/transparency-and-accountability,https://nature.ca/au-sujet-du-musee/gouvernance/rapports-dentreprise/transparence-et-responsabilisation
3624,0,2026-03-11,,a,False,Canadian Race Relations Foundation,Fondation canadienne des relations raciales,,,Canadian Race Relations Foundation,Fondation canadienne des relations raciales,http://www.crrf-fcrr.ca/en/infosource2,404.0,http://www.crrf-fcrr.ca/fr/la-fcrr/transparence/24898-info-source-sources-de-renseignements-du-gouvernement-federal-et-sur-les-fonctionnaires-federaux,404.0,www.crr.ca,www.crrf-fcrr.ca/fr,,92.0,,,,exact,,exact,,gc:3624,https://crrf-fcrr.ca/infosource2,https://crrf-fcrr.ca/la-fcrr/transparence/24898-info-source-sources-de-renseignements-du-gouvernement-federal-et-sur-les-fonctionnaires-federaux
3625,7,2026-03-11,,a,False,National Arts Centre Corporation,Société du Centre national des Arts,,,National Arts Centre,Centre national des Arts,http://nac-cna.ca/en/legal/infosource,200.0,http://nac-cna.ca/fr/legal/infosource,200.0,www.nac-cna.ca,www.cna-nac.ca,,217.0,,NAC,,exact,,historical_exact,,gc:3625,https://nac-cna.ca/legal/infosource,https://nac-cna.ca/legal/infosource
3626,0,2026-03-11,,a,False,National Gallery of Canada,Musée des beaux-arts du Canada,,,National Gallery of Canada,Musée des beaux-arts du Canada,https://www.gallery.ca/sites/default/files/upload/2020_-_info_source_update_-_eng_-_final_-_december_11_2020.pdf,403.0,https://www.beaux-arts.ca/sites/default/files/upload/2020_-_info_source_update_-_fra_-_final_-_december_11_2020.pdf,403.0,www.gallery.ca,www.beaux-arts.ca,,224.0,,,,exact,,exact,,gc:3626,https://gallery.ca/sites/default/files/upload/2020_-_info_source_update_-_eng_-_final_-_december_11_2020.pdf,https://beaux-arts.ca/sites/default/files/upload/2020_-_info_source_update_-_fra_-_final_-_december_11_2020.pdf
3627,0,2026-03-11,,a,False,National Museum of Science and Technology,Musée national des sciences et de la technologie,,,Ingenium – Canada’s Museums of Science and Innovation,,https://ingeniumcanada.org/info-sources-report,403.0,,,https://ingeniumcanada.org/scitech,https://ingeniumcanada.org/fr/scitech,,226.0,,,,exact,,,,gc:3627,https://ingeniumcanada.org/info-sources-report,
3629,7,2026-03-11,,a,False,Telefilm Canada,Téléfilm Canada,,,Telefilm Canada,Téléfilm Canada,https://telefilm.ca/en/transparency/info-source,200.0,https://telefilm.ca/fr/transparence/info-source,200.0,www.telefilm.ca,www.telefilm.ca,,315.0,37.0,,,exact,,exact,,gc:3629,https://telefilm.ca/transparency/info-source,https://telefilm.ca/transparence/info-source
3631,0,2026-03-11,,a,False,Canada Mortgage and Housing Corporation,Société canadienne d’hypothèques et de logement,,,Canada Mortgage and Housing Corporation,Société canadienne d’hypothèques et de logement,https://assets.cmhc-schl.gc.ca/sites/cmhc/about-cmhc/corporate-reporting/transparency/access-to-information-and-privacy-protection/info-source-2021-en.pdf?rev=142d8e70-828e-48ef-8df7-f8f3098fbe4c,200.0,https://assets.cmhc-schl.gc.ca/sites/cmhc/about-cmhc/corporate-reporting/transparency/access-to-information-and-privacy-protection/info-source-2021-fr.pdf?rev=8ab763a9-e5bb-4338-a0cb-881c4463f5c6,200.0,www.cmhc.ca,www.schl.ca,,42.0,91.0,,,exact,,exact,,gc:3631,https://assets.cmhc-schl.gc.ca/sites/cmhc/about-cmhc/corporate-reporting/transparency/access-to-information-and-privacy-protection/info-source-2021-en.pdf?rev=142d8e70-828e-48ef-8df7-f8f3098fbe4c,https://assets.cmhc-schl.gc.ca/sites/cmhc/about-cmhc/corporate-reporting/transparency/access-to-information-and-privacy-protection/info-source-2021-fr.pdf?rev=8ab763a9-e5bb-4338-a0cb-881c4463f5c6
3633,43,2026-03-11,,a,False,Bank of Canada,Banque du Canada,,,Bank of Canada,Banque du Canada,http://www.bankofcanada.ca/about/contact-information/atip/info-source/,200.0,http://www.banqueducanada.ca/sujet-banque/pour-renseignements/acces-information-protection/info-source/,200.0,www.bankofcanada.ca,www.bank-banque-canada.ca,,15.0,,,,exact,,exact,,gc:3633,https://bankofcanada.ca/about/contact-information/atip/info-source,https://banqueducanada.ca/sujet-banque/pour-renseignements/acces-information-protection/info-source
3634,0,2026-03-11,,a,False,Canada Deposit Insurance Corporation,Société d’assurance-dépôts du Canada,,,Canada Deposit Insurance Corporation,Société d’assurance-dépôts du Canada,http://www.cdic.ca/en/about-cdic/policies-reports/atip/Pages/infosource.aspx,404.0,http://www.cdic.ca/fr/qui-nous-sommes/politiques-rapports/acces-a-information/Pages/infosource.aspx,404.0,www.cdic.ca,www.sadc.ca,,30.0,,,,exact,,exact,,gc:3634,https://cdic.ca/about-cdic/policies-reports/atip/Pages/infosource.aspx,https://cdic.ca/qui-nous-sommes/politiques-rapports/acces-a-information/Pages/infosource.aspx
3635,0,2026-03-11,,a,False,Canada Development Investment Corporation,Corporation de développement des investissements du Canada,,,Canada Development Investment Corporation,Corporation de développement des investissements du Canada,https://www.cdev.gc.ca/info-source/canada-development-investment-corporation/,200.0,https://www.cdev.gc.ca/fr/info-source-2/corporation-de-developpement-des-investissements-du-canada/,404.0,www.cdev.gc.ca,www.cdev.gc.ca,,31.0,,,,exact,,exact,,gc:3635,https://cdev.gc.ca/info-source/canada-development-investment-corporation,https://cdev.gc.ca/info-source-2/corporation-de-developpement-des-investissements-du-canada
3637,4,2026-03-11,,a,False,Royal Canadian Mint,Monnaie royale canadienne,,,Royal Canadian Mint,Monnaie royale canadienne,https://www.mint.ca/en/privacy-charter/info-source-en,200.0,https://www.mint.ca/fr/charte-de-confidentialite/info-source-fr,200.0,www.mint.ca,www.monnaie.ca,,294.0,,,,exact,,exact,,gc:3637,https://mint.ca/privacy-charter/info-source-en,https://mint.ca/charte-de-confidentialite/info-source-fr
3638,0,2026-03-11,,a,False,Freshwater Fish Marketing Corporation,Office de commercialisation du poisson d’eau douce,,,Freshwater Fish Marketing Corporation,Office de commercialisation du poisson d’eau douce,http://www.freshwaterfish.com/content/pages/introduction-info-source,404.0,http://www.freshwaterfish.com/content/pages/pr%C3%A9sentation-dinfo-source,404.0,www.freshwaterfish.com/,www.freshwaterfish.com/fr,,157.0,,,,exact,,exact,,gc:3638,https://freshwaterfish.com/content/pages/introduction-info-source,https://freshwaterfish.com/content/pages/pr%C3%A9sentation-dinfo-source
3639,0,2026-03-11,,a,False,Canadian Commercial Corporation,Corporation commerciale canadienne,,,Canadian Commercial Corporation,Corporation commerciale canadienne,https://www.ccc.ca/wp-content/uploads/2021/12/InfoSource-2021-FINAL_EN.pdf,200.0,https://www.ccc.ca/wp-content/uploads/2021/12/InfoSource-2021-FINAL_FR.pdf,200.0,www.ccc.ca,www.ccc.ca,,58.0,,,,exact,,exact,,gc:3639,https://ccc.ca/wp-content/uploads/2021/12/InfoSource-2021-FINAL_EN.pdf,https://ccc.ca/wp-content/uploads/2021/12/InfoSource-2021-FINAL_FR.pdf
